6412966
17847904
828361
5780407
9191641
831150
397031
2523561
828726
4849953
5490926
20065731
19644786
22462037
23550712
23550917
24738588
25047337
10759898
17909108
438857
428600
7140136
19406940
23077136
21941607
24264717
29173448
27200036
27704825
2446874
11462749
5127372
829575
6982748
436405
997504
1301539
6242982
5719758
6801133
2446928
23942151
549898
19465812
742136
834164
22462657
1089831
23077331
610862
20080566
23551044
24491814
24264992
27142278
24534312
24534372
24915149
24738660
739955
25061939
26525280
777292
769185
1123847
2237360
10410002
665012
1145460
5141183
6592096
19803095
19547584
22463118
6344186
6802271
1327960
13014661
5577237
5435892
1301571
639076
552985
1258870
23077341
12044933
808274
23942181
24264827
8252437
5943102
1345970
5563144
397197
6345878
538861
1476610
24738968
829057
23942401
6278679
1613334
812696
7912997
8755046
7442949
766104
14542556
791051
1301714
22463304
21940699
23942421
24264872
24492139
4914941
6817558
13013969
1175256
526721
7902193
14640829
9043037
16793686
451231
2447345
27083379
23330414
23942850
1136769
884127
11429003
770326
4915122
439670
768611
995872
825352
996512
1137321
5720191
5212617
7682975
5757670
6266591
1614579
16850749
7125984
848744
14467277
12078545
1477844
5304265
6350475
752517
831289
4916588
23551334
23943144
24265106
24492160
27224055
413127
11740482
14309338
6573408
1311177
1346157
19608247
22463915
26029787
23943151
26090185
1204949
26069227
7710235
763847
449728
5118042
863851
5284968
1314646
505041
11126630
385990
1371240
398046
6879349
8189406
9112789
7417111
23078322
8039584
23551439
23943746
11107229
12530954
6488875
6018970
1089726
4917369
539386
829958
19977729
22459626
23078678
24265433
6884818
16016290
25062018
25165272
13833178
5766818
452938
4917971
940053
5814561
528882
7141989
10506990
22464359
25449393
19621378
509790
5943266
1845198
755876
2309745
19610281
22464475
19507156
1194095
23078983
20053596
23334805
23944023
24491478
24534701
24915208
25165169
1378504
4696298
4918145
7552924
11283846
467262
7909070
9599265
10962892
6817905
22465080
23551419
23437132
24265585
1379054
1615554
6716315
6242969
8604214
2646401
20066056
22465165
12506597
20021999
23551773
24265724
24492242
14650372
7519454
5045594
379227
810476
6327507
386108
468278
366694
498247
555314
1110356
22465356
524515
23073006
23551800
24265744
23944647
24388052
24534898
24915332
25062091
25378112
11114669
7369901
18813082
7915104
815483
10025313
13294149
13679812
25111585
6853279
1325461
12457228
22454357
26525640
23551858
23944677
24265778
